image_id,healthy,multiple_diseases,rust,scab
Test_29,0.0007568496876046993,0.4569818824529648,0.5419607385993004,0.00030054329181439243
Test_30,0.9996991604566574,6.736867362633348e-05,0.00012992400866096432,0.0001035471623254125
Test_31,7.569639663529415e-06,0.042440156248630956,0.9575499594211578,2.3057002778159585e-06
Test_32,0.0018776601209538057,0.20389615558087826,0.010215541726211086,0.7840106040239334
Test_33,7.511828374662244e-06,0.0009812306521439496,7.185340354709524e-06,0.9990040808916092
Test_34,0.0010371823518653398,0.011725243966793641,0.00024673987923051754,0.9869908094406128
Test_35,2.8188146702134986e-05,0.0010765947081381455,2.4818755655631186e-06,0.998892679810524
Test_36,7.119880649497645e-05,0.0009218088853231166,0.9989623874425888,4.46185856617376e-05
Test_37,0.0004226813115337791,0.010828245169250295,1.3019009158732331e-05,0.9887360483407974
Test_38,3.0262985487028438e-06,0.0006378390591521566,1.4539132788260467e-06,0.9993576556444168
Test_39,2.8929781194619864e-05,0.00020861341999989236,0.9997528493404388,9.612786129764572e-06
Test_40,6.8855373660386965e-06,0.0003657422226481799,0.999624639749527,2.7356259542088424e-06
Test_41,7.451008468706277e-05,0.0026125992662855424,0.9973097741603851,3.1154569910540886e-06
Test_42,0.00022729343480420994,0.013256034031655872,7.246633221717064e-06,0.9865094125270844
Test_43,0.0023742787442415643,0.002715570095460862,0.994894951581955,1.5190672257858752e-05
Test_44,0.005754608355346137,0.9792971014976501,0.010625256283674389,0.004323089640820399
Test_45,8.417698518314864e-05,0.13836090790573508,0.00015255949817571945,0.8614023625850677
Test_46,0.339913085103035,0.08924395591020584,0.002493067833711393,0.5683498904109001
Test_47,0.0002859568491402342,0.0038170604093465954,0.9958145022392273,8.244049408290266e-05
Test_48,0.000377837489850208,0.002038339585851645,0.9975095689296722,7.426325431936219e-05
Test_49,3.882916183783891e-05,0.00018442281179886777,0.9997695237398148,7.213681840312347e-06
Test_50,3.74158580598305e-05,0.012391504948027432,0.9875320941209793,3.8957448396104155e-05
Test_51,5.550458183734008e-06,0.0009154923664027592,0.999077245593071,1.672254516194016e-06
Test_52,4.840019536267448e-05,0.002277416567721957,0.9976723343133926,1.8587068137954077e-06
Test_53,1.451392925749806e-05,0.000440158077083197,0.9995436817407608,1.6238749669383878e-06
Test_54,0.0059500255392777035,0.9611880034208298,0.014698840444907546,0.018163093889597803
Test_55,6.001660449328483e-05,0.001201535553263966,3.0211063531737636e-05,0.9987082332372665
Test_56,0.0004090410762955798,0.028695308064925484,0.00020652609634908003,0.9706891179084778
Test_57,0.9401365667581558,0.005615521604340756,0.04765325786502217,0.006594666265300475
Test_58,5.9454992197061074e-05,0.0009469375489743469,2.472724917268465e-06,0.9989911615848541
Test_59,0.0006982885679462925,0.04570642195176333,0.9526080936193466,0.0009872113696474116
Test_60,4.197217044588086e-06,0.0012754960110896718,1.4673534989517734e-05,0.9987056702375412
Test_61,0.9970090985298157,0.00035263170502730645,0.002118536546277028,0.0005197609316383023
Test_62,5.0174038861428016e-05,0.01660890860875952,0.0004779182522725023,0.9828630089759827
Test_63,5.991825645423887e-05,0.018698755884543058,3.6156512557283804e-06,0.9812377095222473
Test_64,0.8422242105007172,0.0004952687292814062,0.1316645715814957,0.02561592910069521
Test_65,2.793086957808555e-05,0.004706930340034887,0.9952550828456879,1.0079774330318259e-05
Test_66,0.9955421537160873,0.00010312541871826397,0.004269715485861525,8.507072024599438e-05
Test_67,0.00015463367662960081,0.0009895034036162542,0.9988488852977753,6.930591020193333e-06
Test_68,2.9538437502196757e-05,0.33236980019137263,0.00014482003351901085,0.6674558445811272
Test_69,2.0502796701293846e-05,0.0017657177977525862,0.9982069283723831,6.81625773779615e-06
Test_70,7.178442660915607e-05,0.05268730770330876,2.2588078309127013e-05,0.9472183138132095
Test_71,0.04878907220881956,0.0025722855898493435,0.9485006630420685,0.000138006436429805
Test_72,0.00023112956273507734,0.009588042099494487,0.00026722132963641343,0.9899136126041412
Test_73,0.9962508380413055,6.830656353074005e-05,0.003559337152182707,0.0001215158977299069
Test_74,0.8775253146886826,0.10281370652228361,0.000544002070810734,0.019116967288937303
Test_75,0.00023160152295531589,0.08640257269144058,0.00023729941494821105,0.9131285399198532
Test_76,0.9948011189699173,0.00019779537947073322,0.0029466162156950304,0.002054498077470157
Test_77,6.926094283699058e-05,0.0005015280112274922,0.9994113147258759,1.7898865962706623e-05
Test_78,1.4250122377656993e-06,0.0029134151991456747,6.27390697977015e-07,0.9970845580101013
Test_79,0.0009147802848019637,0.015629002518835478,7.221167525983675e-05,0.9833840131759642
Test_80,3.27960790968973e-06,0.8503281027078629,0.14466035732766613,0.005008252452171291
Test_81,8.072913294654427e-05,0.45865150168538094,0.5412484779953957,1.932335885612702e-05
Test_82,0.0015163466741796583,0.022786251502111554,0.9480031579732895,0.02769418666139245
Test_83,4.604046640110937e-05,0.5325235486961901,0.46532976254820824,0.002100650322972797
Test_84,0.0001547975353162201,0.003202704617933705,3.0257091552687854e-05,0.9966122359037399
Test_85,6.318410714811762e-05,0.023588178446516395,2.462724785790016e-05,0.9763239622116089
Test_86,0.00016415364734712057,0.0014118747967586387,0.9984150826931,8.922095162233745e-06
Test_87,0.5538685768842697,0.1474290009628021,0.2728911163212615,0.02581129407917615
Test_88,0.0006984529209148604,0.0470203272998333,0.0016701165586709976,0.9506111294031143
Test_89,0.34780823066830635,0.10566896968521178,0.0033145267989311833,0.5432082824409008
Test_90,8.221019281862141e-05,0.003354222720645339,0.9965420067310333,2.153023231343809e-05
Test_91,0.9968594908714294,0.0008390947379552927,0.0014567590715159895,0.0008446415193361645
Test_92,0.9930557161569595,0.00010474887719880142,0.006503721755052539,0.00033574475503783674
Test_93,3.217942317235156e-05,0.0028086371253266407,0.9971583783626556,8.646981868309922e-07
Test_94,3.237425302948793e-06,0.0003762377746738821,1.4328533435303825e-06,0.9996190667152405
Test_95,0.9965935945510864,0.000317743524647085,0.0028935115078638773,0.0001951426802406786
Test_96,0.00028477562398165906,0.0006757565820407763,0.0002829547790454967,0.9987565279006958
Test_97,0.9801938533782959,0.011021346919733332,0.0033619120215462317,0.005422897023890982
Test_98,2.4120658984827514e-05,0.5685030948370695,1.9004703357694552e-05,0.4314537439495325
Test_99,0.0013250209049147088,0.09498926188098267,0.00046286962606245646,0.9032228142023087
Test_100,3.67986052474123e-05,0.0017341253442282323,1.8368256913814385e-06,0.9982272535562516
Test_101,0.052059788722544915,0.0020312160195317115,0.0025391176595803704,0.9433698505163193
Test_102,9.524867471100153e-05,0.0005827245499858691,2.6119749200859133e-05,0.9992959052324295
Test_103,0.0023512623101851204,0.03146748668223154,0.00033536150613144855,0.9658458679914474
Test_104,4.650132725902978e-05,0.03138767179916613,5.15026293848031e-05,0.9685143083333969
Test_105,0.0002502468022953508,0.003782794225116959,9.638650363097412e-05,0.9958705902099609
Test_106,0.9962359964847565,0.00031380800277247545,0.0026426704048390093,0.0008075240698985908
Test_107,0.00021959605464871856,0.0065899808396352455,0.9877258539199829,0.00546454032883048
Test_108,0.0004160021746884013,0.21145204075583024,0.0008663666747210642,0.7872655838727951
Test_109,0.23314532311815125,0.6736565940082073,0.0013746358581556706,0.09182343911379576
Test_110,0.9960827231407166,0.00027901923506590265,0.002486280640084715,0.0011519346126078744
Test_111,0.3340483997017145,0.042510940751526505,0.008814052740490297,0.6146266348659992
Test_112,4.667643815992051e-05,0.0022469250834546983,0.9976930320262909,1.3345591355573562e-05
Test_113,0.0002786700418369037,0.4000939056277275,3.6787984527109074e-05,0.5995906650932739
Test_114,1.2005647135993058e-05,0.6165813831612468,0.00019806454474746715,0.38320859149098396
Test_115,2.6344528706090387e-05,7.367607605601734e-05,0.9998987317085266,1.2332923571278798e-06
Test_116,0.0005314526979418588,0.0004881729923909006,0.9988396912813187,0.00014068821721480163
Test_117,0.00026863404127652757,0.10665444377809763,0.8930533230304718,2.358791743972688e-05
Test_118,3.2377341284473005e-05,0.00030608806196141813,0.9996611475944519,3.872300553542374e-07
Test_119,0.9983961135149003,0.001115483710236731,0.0002934633321274305,0.00019495935976010514
Test_120,2.5171160225073708e-05,0.0006686820683512451,0.9992890655994415,1.7111481813714136e-05
Test_121,0.00043725875730160624,0.049010172951966524,0.9275330752134323,0.023019481275696304
Test_122,2.0001813823000703e-05,0.011657382252451498,0.9883136451244354,8.946349510097207e-06
Test_123,4.445698063904047e-06,0.04612984581035562,0.9538643211126328,1.3872019621885556e-06
Test_124,0.00016250830731223687,0.0020699283413705416,3.1772150816955502e-06,0.9977644085884094
Test_125,0.002674313960596919,0.06707686360459775,0.00036075201728635875,0.9298880696296692
Test_126,0.9987858235836029,0.0006837141518190037,0.00039526438331449754,0.00013520220682039508
Test_127,0.0013480114829462764,0.0007890577380749164,4.65158326359294e-05,0.997816413640976
Test_128,0.0005459610219986644,0.1694543706253171,0.8133546561002731,0.016645027440972626
Test_129,1.8747207533920118e-05,0.025875741808704333,0.9739886522293091,0.00011687267942761537
Test_130,1.8408405470182743e-05,0.0037416704144561663,1.1698310871111062e-05,0.9962282478809357
Test_131,4.7317661227452845e-05,0.007621422997544869,3.136131135006437e-06,0.9923281073570251
Test_132,0.9960809051990509,2.7072126211891145e-05,0.003835090064285396,5.695843685771251e-05
Test_133,4.777516995957409e-05,0.0369627727891384,1.9992089326901705e-05,0.9629694521427155
Test_134,0.97563137114048,0.000963532966125058,0.00416203350869182,0.01924307327135466
Test_135,3.327627928229049e-05,0.0028101906791562214,0.9969321191310883,0.00022443407760874834
Test_136,8.15684239441339e-06,0.0005061907086201245,2.1286776630269344e-06,0.9994835406541824
Test_137,2.683498178157606e-05,0.04203285765834153,0.9579296410083771,1.0637732202667394e-05
Test_138,0.0001529163796476496,0.0032788403550512157,0.9965535253286362,1.4687349334963073e-05
Test_139,0.9998292475938797,2.855780144273012e-05,8.917870243863035e-05,5.296306858326716e-05
Test_140,0.030314127448946238,0.00038153089553816244,0.9686988294124603,0.0006055047397239832
Test_141,3.028430212737021e-05,0.0001598790857997301,1.0397861984756673e-05,0.9997994601726532
Test_142,6.13112099472346e-05,0.004921843918509694,8.841351412058884e-05,0.9949284493923187
Test_143,0.06257398042362183,0.2140681550372392,0.0001137242077220435,0.7232441008090973
Test_144,0.9990432858467102,3.6609668882192636e-05,0.0008757432076151872,4.434570519151748e-05
Test_145,2.553137028371566e-05,0.019357680037501268,2.8379749913653995e-05,0.980588436126709
Test_146,4.578383988729229e-05,0.00031729386500956025,0.9996125102043152,2.4438822947558947e-05
Test_147,8.5910356574459e-05,0.02739827474579215,0.9724515229463577,6.4296801610908e-05
Test_148,0.9960193037986755,0.0004959313328072312,0.0016618124500382692,0.0018229246306873392
Test_149,0.0007622618941240944,0.0008004907922440907,0.9977071583271027,0.000730078717424476
Test_150,2.8198152620007022e-05,0.0026108439669769723,1.7909131742044337e-05,0.9973430335521697
Test_151,9.037797241262524e-05,0.0008904629867174663,0.998997688293457,2.1462760571466788e-05
Test_152,0.0005551103531615809,0.06240881036501377,0.9369926452636719,4.347093818068969e-05
Test_153,2.192541104761858e-05,0.0006729799647473556,1.794068349525446e-05,0.9992871880531311
Test_154,4.1867839399856166e-05,0.04546138737350702,0.954480916261673,1.583298899276997e-05
Test_155,2.7289538991226436e-05,0.00977577885350911,0.9901396036148071,5.732151777237959e-05
Test_156,0.00102785608942213,0.004628960410627769,0.001983235330385469,0.9923599660396576
Test_157,0.5787172019481659,0.16326186100195628,0.08911925715074176,0.16890166501980275
Test_158,0.00024013262373046018,0.0038495537173730554,1.7079191682256578e-05,0.9958932101726532
Test_159,6.109499770445836e-05,0.003340249284519814,0.9965892136096954,9.428429223135026e-06
Test_160,0.9996050000190735,2.5065264026125078e-05,0.0003068885444008629,6.30790965487904e-05
Test_161,0.00025600304525141837,0.004443557161721401,0.0002653000244663417,0.9950351417064667
Test_162,1.3919838150244779e-05,0.0002629545477184081,0.9997192025184631,3.9296523155485374e-06
Test_163,6.939222859614347e-05,0.03198242056896561,0.9679404497146606,7.764624797346187e-06
Test_164,0.00010582512095425045,0.048858426976948977,3.9942806040471623e-05,0.9509957879781723
Test_165,2.608408351534308e-05,0.001206333312438801,9.465118530727068e-06,0.9987581521272659
Test_166,2.228165136250286e-05,0.00022995094412792128,0.9997420161962509,5.745372952281613e-06
Test_167,0.0003165296948282048,0.0020439252839423716,0.9976223260164261,1.7253530998573297e-05
Test_168,1.5117074798186863e-06,0.9999493956565857,3.3514547685076224e-05,1.556482762577263e-05
Test_169,0.0010171618125696114,0.0008993877108878223,0.9980569630861282,2.6481950044399127e-05
Test_170,0.0010736055346569628,0.04755544010549784,0.001110531663130132,0.9502604007720947
Test_171,0.00034561096799734514,0.0009414424857823178,0.9986410588026047,7.188934341684217e-05
Test_172,8.009354768034882e-05,0.6278390362858772,0.3720746375620365,6.1843423857510516e-06
Test_173,9.038309144671075e-05,0.00041861147474264726,0.9994860738515854,4.931590694923216e-06
Test_174,5.78375106670137e-05,0.0014056311465537874,2.691553255829149e-06,0.9985338449478149
Test_175,0.9904637038707733,0.006255517646877706,0.0025951541330186956,0.00068562281450113
Test_176,2.6360378857503974e-05,0.0003453961890045321,0.999602273106575,2.599029528482788e-05
Test_177,0.00015524952877576936,0.0003139049962399554,9.871164203811844e-06,0.9995209723711014
Test_178,5.264345279698546e-06,0.00013846624511870687,2.176582390323034e-06,0.9998540431261063
Test_179,0.013710282932152039,0.0033305351389572024,0.9819442927837372,0.0010148749133804813
Test_180,4.900302332089268e-05,0.02826497062051203,0.9716730266809464,1.2976659263586043e-05
Test_181,8.920272603063495e-05,0.011606876347286743,5.431028901625723e-05,0.9882496148347855
Test_182,7.849842290852393e-05,0.023724160833808128,0.976108655333519,8.866214830050012e-05
Test_183,0.9762691408395767,0.0071312706131720915,0.012477495998609811,0.004122066660784185
Test_184,0.002163297467632219,0.003755072015337646,0.00027796557844794734,0.9938036650419235
Test_185,3.388008941840326e-05,0.0034002180691459216,3.610389382124879e-06,0.9965623021125793
Test_186,8.911853085713517e-05,0.05829440975867328,1.7762920833774842e-05,0.9415986984968185
Test_187,8.711662761701211e-06,0.0006659082039561781,0.9993222057819366,3.1646370199367446e-06
Test_188,5.3352148619900674e-05,0.0003291546081669594,0.9996041059494019,1.3363831754986677e-05
Test_189,0.9893047511577606,0.0002712322375373333,0.009820571314321569,0.0006034035409356875
Test_190,0.00015833814870802598,0.002376034462940879,0.9965908527374268,0.0008748114014451858
Test_191,0.00097742369689513,0.10059498623013496,0.8981249779462814,0.00030262492327892687
Test_192,0.1499727377668023,0.4740672539919615,0.26942165940999985,0.10653830925002694
Test_193,3.1807430926011904e-05,0.002396134776972758,0.9975584000349045,1.3658539565142291e-05
Test_194,0.0004605203248502221,0.7387600541114807,0.26032551750540733,0.0004538582206805586
Test_195,0.7385054528713226,0.241119553335011,0.009675110299326661,0.010699928738176823
Test_196,3.652647834950784e-05,0.11434943767744699,1.089230516654327e-05,0.885603129863739
Test_197,0.0007565367122879252,0.025579322958947156,0.9728913605213165,0.0007727964875812177
Test_198,0.00014512371063801766,0.0016192230032174848,2.585105669083987e-06,0.9982330501079559
Test_199,2.6754312557386584e-05,0.06848550587892532,0.9314824938774109,5.270523558920104e-06
Test_200,8.887858768957813e-06,0.0012808510946342722,0.9987066984176636,3.5678966945340562e-06
Test_201,0.00010952252009843733,0.016722692945677412,0.00013711797048188146,0.9830306768417358
Test_202,0.00020976924861315638,0.022095069754868746,0.9411686062812805,0.03652653864264721
Test_203,6.533597161251237e-05,0.015248175244778393,0.9846759587526321,1.0503190992494638e-05
Test_204,0.0001346894495735107,0.022849179047625512,4.926164779162079e-05,0.9769669026136398
Test_205,0.0006925580055394676,0.0005650317486924905,0.00011580574695813084,0.9986266046762466
Test_206,2.863159868837784e-05,0.0008964669905253686,9.931335291035735e-06,0.9990649372339249
Test_207,0.00020683125489995288,0.00035015728985854366,0.9993443936109543,9.861762731588897e-05
Test_208,0.0002087575198856939,0.00532696393202059,8.005920321352278e-06,0.9944562911987305
Test_209,0.00010990703515290079,0.04139003931049956,0.9584246724843979,7.537166101201365e-05
Test_210,6.880020487187721e-05,0.0029098880477249622,3.7241147417432785e-05,0.99698406457901
Test_211,0.0011724941986130943,0.9394193291664124,0.005441181761852931,0.053966997322277166
Test_212,1.1288060144214185e-05,7.346058068335992e-05,0.9999144226312637,8.410202828046387e-07
Test_213,6.614010176209106e-06,0.32273371145129204,0.6772433891892433,1.6337284023393295e-05
Test_214,0.00030996237546787597,0.0015229080872813938,0.9980873912572861,7.977731934261101e-05
Test_215,0.0007896619960661154,0.08198786579305306,4.3071654465265397e-05,0.9171794056892395
Test_216,0.98757603764534,0.0005795537844051069,0.011619140954280738,0.00022524112962685194
Test_217,6.156769260989847e-05,0.0032978619310597423,3.160575459482118e-05,0.9966089427471161
Test_218,0.9974581748247147,0.0016526550914477414,0.0003013843980568254,0.0005878234443343899
Test_219,0.0008690735120069348,0.000946511876918521,0.9981767684221268,7.646720721510292e-06
Test_220,3.820840921653357e-06,0.00014284612666415342,1.7855104677000355e-06,0.9998515248298646
Test_221,0.00017037268435160513,0.013170171878300607,1.0632497685847397e-05,0.9866488128900528
Test_222,3.8863576932612887e-05,0.00016791473103694443,0.9997696876525879,2.353747311190091e-05
Test_223,4.184599947620882e-05,0.003785165201406926,0.9961685836315155,4.402920069423999e-06
Test_224,0.000604318171099294,0.686469629406929,0.11256141040939838,0.20036463090218604
Test_225,0.9973652958869934,0.0006866053669227767,0.0015089927946974058,0.0004390810258314559
Test_226,0.0001535911396786105,0.03151607676409185,0.9683151096105576,1.5244074802467367e-05
Test_227,8.416197898597488e-06,0.0006527319028464262,1.5789187270964788e-06,0.9993372708559036
Test_228,0.00010117667261511087,0.00011857202116516419,0.9997694343328476,1.0856561004857213e-05
Test_229,5.340992368019215e-05,0.0019198308291379362,0.9980224668979645,4.268655345640582e-06
Test_230,8.561251654271017e-05,0.006146125611849129,3.11349532147176e-05,0.9937371164560318
Test_231,2.2458741552711103e-05,0.00019056189296406956,1.937737687973673e-06,0.9997850060462952
Test_232,0.9988079071044922,4.8165087264351314e-05,0.0010283279589202723,0.00011561336646082054
Test_233,0.877173975110054,9.309621006892144e-05,0.12240806633280954,0.0003248853954005426
Test_234,0.0009466596238780767,0.026815641147550192,0.0001694879401838989,0.972068190574646
Test_235,5.1749810978662936e-06,0.0009172491118079051,2.3377524058787458e-06,0.9990752637386322
Test_236,0.0004364543201518245,0.9213860630989075,0.07065440842416137,0.007523116786614992
Test_237,3.786061847677047e-05,0.6054040230810642,0.0007793035911163315,0.39377879723906517
Test_238,1.3465771182552544e-06,0.8071688860654831,0.19282960891723633,1.5032377120860474e-07
Test_239,2.7029093956798537e-05,0.012817547823942732,0.9871537089347839,1.643513424465226e-06
Test_240,9.653893858541096e-06,0.036555515791405924,0.9634319245815277,2.928074138708325e-06
Test_241,0.00016720070016162936,0.04809499834664166,0.9499223083257675,0.0018154152276110835
Test_242,0.00011062517478421795,0.015433319495059548,2.7471424743907846e-06,0.9844532907009125
Test_243,0.9969015717506409,0.0008875125085978652,0.0017539340487360278,0.00045700882765231654
Test_244,7.814626684421455e-06,0.02280478016473353,8.345854166691423e-05,0.9771039634943008
Test_245,0.00042723842943814816,0.042311798031732906,0.9572065025568008,5.4469679469093535e-05
Test_246,1.796094080530608e-05,0.0015224917715386255,6.293846064764352e-06,0.9984532594680786
Test_247,7.798278772952472e-06,0.0007192482662503608,1.1260736929585846e-06,0.9992718398571014
Test_248,0.007245228571264306,0.15981442073825747,0.0004870690183906845,0.8324533104896545
Test_249,0.00020749451638835126,0.003486569090455305,0.9957664161920547,0.0005394980607889011
Test_250,0.9993257969617844,0.0005422239773906767,0.00011276753241418191,1.9218614056626393e-05
Test_251,0.9932988584041595,0.0023066977678354306,0.001628238967668949,0.002766191174487176
Test_252,0.0007101654791767942,0.006193621818965767,0.992858961224556,0.00023723293998045847
Test_253,2.72112264099178e-05,0.13623159611597657,1.559640581660915e-05,0.8637255728244781
Test_254,2.8900421821020927e-05,0.009137780571109033,1.7502636102006974e-05,0.9908157885074615
Test_255,0.034181252121925354,0.018295072950422764,0.0011389114422968303,0.9463847428560257
Test_256,9.729215656406609e-05,0.009517011669231579,1.6903739288309794e-05,0.9903687685728073
Test_257,0.00028541242181745474,0.0021571641764239757,0.9975340813398361,2.3349957828600054e-05
Test_258,0.00243705421598861,0.5727664679288864,0.4247446730732918,5.1801310291921254e-05
Test_259,0.002638153171574231,0.972204253077507,0.007799044193234295,0.01735856046434492
Test_260,0.0003198241101927124,0.0028945480244146893,5.08981939901787e-05,0.9967347383499146
Test_261,8.959906748096103e-06,0.0013402684800212228,0.9986420571804047,8.710756571161937e-06
Test_262,6.849496548966272e-05,0.029359403270063922,8.561509910975927e-05,0.9704864472150803
Test_263,0.9963480085134506,0.0015101354547368828,0.0006467880639320356,0.0014950416880310513
Test_264,0.9950286149978638,9.772654175321804e-05,0.004610624502674909,0.0002630770868563559
Test_265,7.5412414928255345e-06,0.00022308933148451615,0.9997669458389282,2.406894060058562e-06
Test_266,6.013608067689802e-05,0.001196180222905241,1.1723039229138976e-05,0.9987319558858871
Test_267,0.9997757226228714,2.5714114656238962e-05,0.00015466666383190386,4.390721687741461e-05
Test_268,2.0509129171841778e-05,0.9562095999717712,0.04360107984393835,0.00016882795353012625
Test_269,0.9858104288578033,0.0021976291391183622,0.0060785784255585895,0.005913324202992953
Test_270,2.185338803428749e-05,0.000987721730780322,3.788285837913463e-06,0.9989866465330124
Test_271,0.0015798179229022935,0.007510904571972787,0.000586898850997386,0.9903224259614944
Test_272,1.2614162073987245e-05,0.008418930785410339,0.9915611743927002,7.2771853751874005e-06
Test_273,0.9998265951871872,6.654726652755016e-05,7.196624745375857e-05,3.4907310187293206e-05
Test_274,0.00016492552126123883,0.0004358291365917921,0.9992823898792267,0.00011684416543644717
Test_275,0.0010809979430632664,0.032024609157815576,0.9666416794061661,0.00025270763126172824
Test_276,3.256045351918147e-05,0.08087890976457857,0.0002748765748918913,0.9188136458396912
Test_277,0.019856789309415035,0.2765565328299999,0.0025746194951352663,0.7010120898485184
Test_278,0.0001965146175280097,0.011564164044102654,3.5893201484782367e-05,0.9882034361362457
Test_279,6.205200133990729e-05,0.0032192618236877024,0.9966737627983093,4.4944812998437556e-05
Test_280,4.113791321636029e-05,0.0006379111255228054,4.0585496243750185e-06,0.9993168711662292
Test_281,4.82335699647507e-06,0.0016028092941269279,1.6053783422620427e-06,0.9983907788991928
Test_282,5.915097130770875e-06,0.9965610057115555,1.176569925148696e-05,0.0034212956743431278
Test_283,6.244697880575245e-06,0.0036409234744496644,0.9963438212871552,9.021004473197536e-06
Test_284,0.00010557906591657229,0.0008271829576642631,0.9990393072366714,2.7979343613537818e-05
Test_285,8.67527489845088e-06,0.0005018156334699597,4.217554298691084e-06,0.9994852840900421
Test_286,7.312301661954734e-06,0.00035408654184720945,2.8988162661391925e-06,0.9996357262134552
Test_287,0.0006162682689137,0.02657389032538049,0.010798038070788607,0.9620118290185928
Test_288,7.060331166464096e-05,0.33048365637660027,0.0006819757178675445,0.6687637567520142
Test_289,7.447542557770248e-05,0.0003222120358259417,5.5036940338482054e-06,0.9995978027582169
Test_290,6.026643419698718e-06,0.016700435982784256,0.983293205499649,3.621822599747526e-07
Test_291,7.74031546200149e-05,0.01688907290008501,0.9829349666833878,9.853525989456102e-05
Test_292,0.9960807859897614,0.0001287058830783394,0.0031917641535983425,0.0005987340009596664
Test_293,2.139162231451497e-05,0.004867066066935877,0.9951092600822449,2.2631226271885296e-06
Test_294,0.0007224466012587527,0.00031831970977691526,0.9986784160137177,0.00028077316710550804
Test_295,4.622627449180072e-05,0.000721103838259296,0.9992078244686127,2.484387596268789e-05
Test_296,0.24489282816648483,0.2353265043348074,0.08541543968021868,0.43436525017023087
Test_297,1.9719861256817236e-05,0.004198975854706077,8.136906103572983e-06,0.9957731664180756
Test_298,0.0028934821602888405,0.24421562626957893,0.7520971149206161,0.0007937880218378268
Test_299,9.11090828452643e-05,0.9077534377574921,0.07390319972182624,0.018252210837090388
Test_300,0.05531195783987641,0.048131997464224696,0.012598415371030569,0.883957639336586
Test_301,0.9976117461919785,5.8226843428599295e-05,0.002201058360242314,0.00012895667481060968
Test_302,1.930898096702549e-05,0.002400561046670191,2.1629355835273145e-05,0.9975584894418716
Test_303,0.9812326580286026,0.015291228766727727,0.00043413766383082475,0.0030419680624618195
Test_304,0.9341329783201218,0.062088822945952415,0.002296580671099946,0.001481554783822503
Test_305,0.9916888475418091,0.0020395107203512453,0.0026880158693529665,0.003583632511436008
Test_306,8.093633641692577e-05,0.0007345505891862558,9.394987910127384e-05,0.9990905672311783
Test_307,0.9986288994550704,0.0004274761565170593,0.0008817968700896017,6.184173916778946e-05
Test_308,0.0005283115890506451,0.006653438846115023,0.0003345116826949379,0.9924837648868561
Test_309,7.996792555786669e-05,0.0066385038662701845,0.9931929707527161,8.855546366248745e-05
Test_310,3.839807527583616e-05,0.10454355040565133,0.8952824920415878,0.0001356068933091592
Test_311,7.780658337291912e-05,0.405697338283062,0.5941893216222525,3.5519849760135e-05
